id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,corridor,zone,duration_minutes,hour,day_of_week,is_weekend,police_station
FKID006437,unplanned,vehicle_breakdown,12.9256233,77.62557,False,Low,Non-corridor,South Zone 2,40.7,23.0,5.0,1,Adugodi
FKID006438,unplanned,vehicle_breakdown,12.9520071,77.5407089,False,High,Mysore Road,West Zone 2,40.7,0.0,6.0,1,Byatarayanapura
FKID006439,unplanned,others,12.9833671,77.5961021,False,High,CBD 2,Central Zone 2,187.3,0.0,6.0,1,Cubbon Park
FKID006440,planned,construction,13.009805,77.5060113,False,Low,Non-corridor,West Zone 1,1440.0,0.0,6.0,1,Peenya
FKID006441,unplanned,vehicle_breakdown,13.0350335,77.5298058,False,High,Tumkur Road,West Zone 1,40.7,0.0,6.0,1,Peenya
FKID006442,unplanned,vehicle_breakdown,12.9531981,77.5418085,False,High,Mysore Road,West Zone 2,19.1,0.0,6.0,1,Byatarayanapura
FKID006443,unplanned,vehicle_breakdown,12.9832805,77.5768463,False,Low,Non-corridor,Central Zone 2,40.7,2.0,6.0,1,High ground
FKID006444,unplanned,vehicle_breakdown,13.045595,77.5082543,False,High,Tumkur Road,North Zone 2,40.7,2.0,6.0,1,Chikkabanavara
FKID006445,unplanned,vehicle_breakdown,12.9696417,77.591225,False,High,Mysore Road,Central Zone 2,40.7,3.0,6.0,1,Halasuru Gate
FKID006446,unplanned,vehicle_breakdown,13.0280651,77.5409989,False,High,Tumkur Road,West Zone 1,40.7,3.0,6.0,1,Yeshwanthpura
FKID006447,unplanned,vehicle_breakdown,13.0717897,77.6336631,False,High,Hennur Main Road,North Zone 1,40.7,4.0,6.0,1,Hennuru
FKID006448,unplanned,others,12.9961071,77.5961519,False,Low,Non-corridor,Central Zone 2,1440.0,5.0,6.0,1,R.T. Nagar
FKID006449,unplanned,vehicle_breakdown,13.1219633,77.6108767,False,High,Bellary Road 2,North Zone 2,40.7,5.0,6.0,1,Yelahanka
FKID006450,unplanned,vehicle_breakdown,13.0167089,77.56125,False,High,Tumkur Road,West Zone 2,17.2,5.0,6.0,1,Yeshwanthpura
FKID006451,unplanned,vehicle_breakdown,13.0400136,77.5184541,False,High,Tumkur Road,North Zone 2,40.7,6.0,6.0,1,Chikkabanavara
FKID006452,unplanned,vehicle_breakdown,12.9042732,77.6273591,False,High,Hosur Road,South Zone 2,5.0,6.0,6.0,1,Madiwala
FKID006453,unplanned,vehicle_breakdown,12.904245,77.627325,False,High,Hosur Road,South Zone 2,40.7,6.0,6.0,1,Madiwala
FKID006454,unplanned,vehicle_breakdown,12.94357128,77.52651089,False,High,Mysore Road,West Zone 1,90.0,7.0,6.0,1,Byatarayanapura
FKID006455,unplanned,vehicle_breakdown,12.8696266,77.6544993,False,High,Hosur Road,South Zone 1,59.6,8.0,6.0,1,Electronic City
FKID006456,unplanned,vehicle_breakdown,13.0331916,77.5410117,False,High,ORR North 2,West Zone 1,89.7,8.0,6.0,1,Yeshwanthpura
FKID006457,unplanned,vehicle_breakdown,12.9151344,77.6238216,False,High,ORR East 1,South Zone 2,40.7,9.0,6.0,1,HSR Layout
FKID006458,unplanned,pot_holes,13.0395183,77.5895333,True,High,Bellary Road 1,North Zone 2,285.1,12.0,6.0,1,Kodigehalli
FKID006459,unplanned,construction,13.0192745,77.6554942,True,High,ORR North 1,East Zone 2,1440.0,18.0,6.0,1,Hennuru
FKID006460,unplanned,vehicle_breakdown,13.0172915,77.5607419,False,High,Tumkur Road,West Zone 2,40.7,19.0,6.0,1,Sadashivanagar
FKID006461,unplanned,vehicle_breakdown,12.9368014,77.519002,False,High,Mysore Road,West Zone 1,40.7,19.0,6.0,1,Byatarayanapura
FKID006462,unplanned,road_conditions,12.944975,77.5273265,False,High,ORR West 1,West Zone 1,1440.0,20.0,6.0,1,Byatarayanapura
FKID006463,unplanned,vehicle_breakdown,12.9757417,77.5623567,False,High,Magadi Road,Central Zone 2,31.2,20.0,6.0,1,Magadi Road
FKID006464,unplanned,vehicle_breakdown,12.9234334,77.5801682,False,Low,Non-corridor,South Zone 1,56.1,21.0,6.0,1,Jayanagara
FKID006465,unplanned,vehicle_breakdown,12.9210909,77.6202132,False,High,Hosur Road,South Zone 2,114.6,21.0,6.0,1,Madiwala
FKID006466,unplanned,vehicle_breakdown,12.9651426,77.5861138,False,High,Mysore Road,Central Zone 2,40.7,23.0,6.0,1,Halasuru Gate
FKID006467,unplanned,vehicle_breakdown,12.953675,77.717451,True,High,Varthur Road,East Zone 1,40.7,0.0,0.0,0,Whitefield
FKID006468,unplanned,vehicle_breakdown,12.9726064,77.6083965,False,High,Old Madras Road,Central Zone 1,40.7,1.0,0.0,0,Ashok Nagar
FKID006469,unplanned,vehicle_breakdown,12.9720341,77.6195253,False,High,Old Madras Road,Central Zone 1,35.7,3.0,0.0,0,Halasur
FKID006470,unplanned,vehicle_breakdown,12.9494619,77.5367796,False,High,Mysore Road,West Zone 2,32.9,3.0,0.0,0,Byatarayanapura
FKID006471,unplanned,vehicle_breakdown,12.9537683,77.5428163,False,High,Mysore Road,West Zone 2,40.7,3.0,0.0,0,Byatarayanapura
FKID006472,unplanned,vehicle_breakdown,12.9880208,77.5097003,False,High,Magadi Road,West Zone 1,82.0,3.0,0.0,0,Kamakshipalya
FKID006473,planned,procession,13.0661392,77.5930153,True,High,Bellary Road 2,North Zone 1,36.5,4.0,0.0,0,Kodigehalli
FKID006474,unplanned,vehicle_breakdown,12.9531,77.5387567,False,High,West of Chord Road,West Zone 2,40.7,4.0,0.0,0,Byatarayanapura
FKID006475,unplanned,vehicle_breakdown,12.9463439,77.5959129,False,Low,Non-corridor,Central Zone 2,91.1,4.0,0.0,0,Wilson Garden
FKID006476,unplanned,vehicle_breakdown,12.9439104,77.5276695,False,High,ORR West 1,West Zone 1,40.7,5.0,0.0,0,Byatarayanapura
FKID006477,unplanned,vehicle_breakdown,13.0243398,77.6430457,False,High,ORR North 1,North Zone 1,40.7,6.0,0.0,0,Banaswadi
FKID006478,unplanned,vehicle_breakdown,13.0185251,77.555344,False,Low,Tumkur Road,West Zone 2,40.7,6.0,0.0,0,Jnanabharathi
FKID006479,unplanned,vehicle_breakdown,13.0765848,77.5928971,True,High,Bellary Road 2,North Zone 1,33.6,7.0,0.0,0,Yelahanka
FKID006480,unplanned,vehicle_breakdown,12.9538997,77.5433473,False,High,Mysore Road,West Zone 2,40.7,17.0,0.0,0,Byatarayanapura
FKID006481,unplanned,vehicle_breakdown,12.972265,77.5940561,False,High,Mysore Road,Central Zone 2,40.7,21.0,0.0,0,Cubbon Park
FKID006482,unplanned,vehicle_breakdown,12.9064531,77.5944581,False,High,ORR West 1,South Zone 1,40.7,21.0,0.0,0,J.P. Nagar
FKID006483,unplanned,vehicle_breakdown,12.9894785,77.581634,False,Low,Non-corridor,Central Zone 2,40.7,22.0,0.0,0,High ground
FKID006484,unplanned,vehicle_breakdown,12.9893966,77.5816778,False,Low,Non-corridor,Central Zone 2,40.7,22.0,0.0,0,High ground
FKID006485,unplanned,vehicle_breakdown,12.9892875,77.58177,False,Low,Non-corridor,Central Zone 2,40.7,22.0,0.0,0,High ground
FKID006486,planned,construction,12.9386484,77.6346265,False,High,IRR(Thanisandra road),Central Zone 1,1440.0,22.0,0.0,0,Ashok Nagar
FKID006487,unplanned,vehicle_breakdown,12.9358179,77.5140104,False,High,Mysore Road,West Zone 1,40.7,23.0,0.0,0,Byatarayanapura
FKID006488,unplanned,vehicle_breakdown,12.9761296,77.5644983,False,High,Magadi Road,Central Zone 2,5.0,1.0,1.0,0,Magadi Road
FKID006489,unplanned,vehicle_breakdown,13.0436334,77.5085101,False,High,Tumkur Road,West Zone 1,34.0,1.0,1.0,0,Peenya
FKID006490,unplanned,vehicle_breakdown,13.0356304,77.5240893,False,High,Tumkur Road,West Zone 1,40.7,1.0,1.0,0,Peenya
FKID006491,unplanned,construction,12.977942,77.5451052,False,High,Magadi Road,West Zone 2,1440.0,2.0,1.0,0,Magadi Road
FKID006492,unplanned,vehicle_breakdown,12.9755916,77.626261,False,High,Old Madras Road,Central Zone 1,46.5,3.0,1.0,0,Halasur
FKID006493,unplanned,vehicle_breakdown,12.9930741,77.5953395,False,Low,Non-corridor,Central Zone 2,140.9,3.0,1.0,0,High ground
FKID006494,unplanned,accident,12.9772619,77.5855295,False,Low,Non-corridor,Central Zone 2,30.7,4.0,1.0,0,Halasuru Gate
FKID006495,unplanned,road_conditions,12.94509038,77.52761312,False,High,ORR West 1,West Zone 1,1440.0,4.0,1.0,0,Byatarayanapura
FKID006496,unplanned,vehicle_breakdown,12.9380854,77.6280395,False,High,IRR(Thanisandra road),South Zone 2,41.9,5.0,1.0,0,Adugodi
FKID006497,unplanned,road_conditions,13.0456453,77.5912593,False,High,Bellary Road 1,North Zone 1,1440.0,5.0,1.0,0,Kodigehalli
FKID006498,unplanned,vehicle_breakdown,12.9787617,77.5849233,False,Low,Non-corridor,Central Zone 2,40.7,8.0,1.0,0,High ground
FKID006499,unplanned,vehicle_breakdown,12.9785728,77.5851419,False,Low,Non-corridor,Central Zone 2,18.1,8.0,1.0,0,Cubbon Park
FKID006500,unplanned,vehicle_breakdown,13.0414092,77.5170524,False,High,Tumkur Road,North Zone 2,40.7,9.0,1.0,0,Chikkabanavara
FKID006501,unplanned,vehicle_breakdown,12.9874171,77.5877396,False,High,Bellary Road 1,Central Zone 2,40.7,19.0,1.0,0,High ground
FKID006502,unplanned,accident,12.9820444,77.5674354,False,Low,Non-corridor,Central Zone 2,40.0,19.0,1.0,0,Magadi Road
FKID006503,unplanned,vehicle_breakdown,12.9200999,77.6207323,False,High,Hosur Road,South Zone 2,22.3,20.0,1.0,0,Madiwala
FKID006504,unplanned,vehicle_breakdown,12.9755981,77.5540052,False,High,Magadi Road,West Zone 2,35.6,20.0,1.0,0,Magadi Road
FKID006505,unplanned,vehicle_breakdown,13.0079755,77.6922005,False,Low,Non-corridor,East Zone 2,61.5,20.0,1.0,0,K.R. Pura
FKID006506,unplanned,road_conditions,13.0395749,77.5898222,False,High,Bellary Road 1,North Zone 2,1440.0,20.0,1.0,0,Hebbala
FKID006507,unplanned,road_conditions,13.039513,77.5897673,False,High,Bellary Road 1,North Zone 2,1440.0,21.0,1.0,0,Hebbala
FKID006508,unplanned,vehicle_breakdown,12.953135,77.543355,False,Low,Mysore Road,West Zone 2,40.7,21.0,1.0,0,High ground
FKID006509,unplanned,others,12.9574012,77.551555,False,High,Mysore Road,Central Zone 2,452.1,21.0,1.0,0,Magadi Road
FKID006510,unplanned,vehicle_breakdown,12.9592633,77.65562,False,High,Old Airport Road,Central Zone 1,21.8,21.0,1.0,0,Jeevanbheemanagar
FKID006511,unplanned,others,12.9574283,77.5514016,False,High,Mysore Road,Central Zone 2,452.1,21.0,1.0,0,Magadi Road
FKID006512,unplanned,vehicle_breakdown,12.9122363,77.5998295,False,High,Bannerghata Road,South Zone 1,40.7,21.0,1.0,0,Mico Layout
FKID006513,unplanned,vehicle_breakdown,12.9552234,77.620708,False,Low,Non-corridor,Central Zone 1,40.7,21.0,1.0,0,Ashok Nagar
FKID006514,unplanned,tree_fall,12.9264655,77.5968284,True,Low,Non-corridor,South Zone 1,1440.0,21.0,1.0,0,Jayanagara
FKID006515,unplanned,vehicle_breakdown,13.0399989,77.5181856,False,High,Tumkur Road,West Zone 1,6.3,22.0,1.0,0,Peenya
FKID006516,unplanned,vehicle_breakdown,12.9859119,77.5515322,False,High,West of Chord Road,West Zone 2,40.7,22.0,1.0,0,Rajajinagar
FKID006517,unplanned,others,12.9573283,77.5520921,False,High,Mysore Road,Central Zone 2,452.1,22.0,1.0,0,Byatarayanapura
FKID006518,unplanned,vehicle_breakdown,12.9798615,77.5726578,False,Low,Non-corridor,Central Zone 2,40.7,22.0,1.0,0,Upparpet
FKID006519,unplanned,vehicle_breakdown,12.979777,77.5727436,False,Low,Non-corridor,Central Zone 2,40.7,22.0,1.0,0,Upparpet
FKID006520,unplanned,vehicle_breakdown,12.9794645,77.5729979,False,Low,Non-corridor,Central Zone 2,40.7,22.0,1.0,0,Upparpet
FKID006521,unplanned,vehicle_breakdown,12.8775217,77.5953483,False,High,Bannerghata Road,South Zone 2,40.7,23.0,1.0,0,Hulimavu
FKID006522,unplanned,accident,13.1008376,77.5997292,False,High,Bellary Road 2,North Zone 2,38.4,0.0,2.0,0,Yelahanka
FKID006523,unplanned,vehicle_breakdown,12.9756917,77.5479034,False,High,West of Chord Road,West Zone 2,40.7,0.0,2.0,0,Magadi Road
FKID006524,unplanned,vehicle_breakdown,13.0089831,77.5804427,False,Low,Non-corridor,West Zone 2,14.4,2.0,2.0,0,Sadashivanagar
FKID006525,unplanned,vehicle_breakdown,13.0147468,77.5841493,False,High,Bellary Road 1,North Zone 2,115.1,2.0,2.0,0,Sadashivanagar
FKID006526,unplanned,vehicle_breakdown,12.976525,77.5863883,True,Low,Non-corridor,Central Zone 2,109.4,2.0,2.0,0,Halasuru Gate
FKID006527,unplanned,others,12.9757721,77.5524786,False,High,Magadi Road,West Zone 2,5.0,3.0,2.0,0,Magadi Road
FKID006528,unplanned,others,12.9757672,77.5524914,False,High,Magadi Road,West Zone 2,86.0,3.0,2.0,0,Magadi Road
FKID006529,unplanned,vehicle_breakdown,13.0400284,77.518141,False,High,Tumkur Road,West Zone 1,43.4,3.0,2.0,0,Peenya
FKID006530,unplanned,vehicle_breakdown,12.9652497,77.5997154,False,High,Mysore Road,Central Zone 1,40.7,4.0,2.0,0,Ashok Nagar
FKID006531,unplanned,vehicle_breakdown,12.9437231,77.5679238,False,Low,Non-corridor,Central Zone 2,40.7,4.0,2.0,0,Basavanagudi
FKID006532,unplanned,road_conditions,13.0449289,77.5567256,False,High,ORR North 2,North Zone 2,1440.0,4.0,2.0,0,Jalahalli
FKID006533,unplanned,vehicle_breakdown,12.9640752,77.5696,False,High,Mysore Road,Central Zone 2,40.7,4.0,2.0,0,Chamarajpet
FKID006534,unplanned,vehicle_breakdown,12.9652524,77.5865938,False,High,Mysore Road,Central Zone 2,54.0,5.0,2.0,0,Halasuru Gate
FKID006535,unplanned,vehicle_breakdown,12.9889233,77.5081603,False,High,Magadi Road,West Zone 1,125.3,5.0,2.0,0,Kamakshipalya
FKID006536,unplanned,vehicle_breakdown,12.9910794,77.6565499,False,High,Old Madras Road,Central Zone 1,40.7,6.0,2.0,0,Banaswadi
FKID006537,unplanned,vehicle_breakdown,12.9548221,77.5448369,False,High,Mysore Road,West Zone 2,40.7,6.0,2.0,0,Byatarayanapura
FKID006538,unplanned,vehicle_breakdown,13.1069226,77.6021895,False,High,Bellary Road 2,North Zone 2,40.7,8.0,2.0,0,Yelahanka
FKID006539,unplanned,vehicle_breakdown,12.9779433,77.58451,True,Low,Non-corridor,Central Zone 2,22.3,8.0,2.0,0,Halasuru Gate
FKID006540,unplanned,vehicle_breakdown,13.0145642,77.584139,False,High,Bellary Road 1,North Zone 2,40.7,18.0,2.0,0,Sadashivanagar
FKID006541,unplanned,vehicle_breakdown,12.9197361,77.6209668,False,High,Hosur Road,South Zone 2,48.6,19.0,2.0,0,Madiwala
FKID006542,unplanned,vehicle_breakdown,12.9911083,77.6568817,False,High,Old Madras Road,Central Zone 1,40.7,19.0,2.0,0,Banaswadi
FKID006543,unplanned,vehicle_breakdown,12.9614255,77.5627796,False,High,Mysore Road,Central Zone 2,63.3,19.0,2.0,0,Chamarajpet
FKID006544,unplanned,vehicle_breakdown,13.1400852,77.6176868,False,High,Bellary Road 2,,40.7,20.0,2.0,0,Chikkajala
FKID006545,unplanned,accident,13.091295,77.5952417,False,High,Bellary Road 2,North Zone 2,30.1,20.0,2.0,0,Yelahanka
FKID006546,unplanned,vehicle_breakdown,12.9360492,77.535686,False,High,ORR West 1,West Zone 2,40.7,21.0,2.0,0,Banashankari
FKID006547,planned,public_event,12.9364185,77.6063347,False,Low,Non-corridor,South Zone 2,64.5,21.0,2.0,0,Mico Layout
FKID006548,unplanned,water_logging,13.0103033,77.6977946,False,Low,Non-corridor,East Zone 2,1440.0,21.0,2.0,0,K.R. Pura
FKID006549,unplanned,vehicle_breakdown,13.0075342,77.5485942,False,High,West of Chord Road,West Zone 1,40.7,22.0,2.0,0,Rajajinagar
FKID006550,unplanned,vehicle_breakdown,12.9820333,77.5671933,False,Low,Non-corridor,Central Zone 2,40.7,22.0,2.0,0,Magadi Road
FKID006551,unplanned,others,13.1056933,77.6012567,False,High,Bellary Road 2,North Zone 2,1440.0,22.0,2.0,0,Yelahanka
FKID006552,unplanned,vehicle_breakdown,12.9413783,77.5975317,False,Low,Non-corridor,South Zone 2,40.7,23.0,2.0,0,Wilson Garden
FKID006553,unplanned,pot_holes,12.9764557,77.5992382,False,High,Old Madras Road,Central Zone 1,1440.0,19.0,2.0,0,Cubbon Park
FKID006554,unplanned,vehicle_breakdown,13.0038827,77.5499401,False,High,West of Chord Road,West Zone 1,40.7,0.0,3.0,0,Malleshwaram
FKID006555,unplanned,vehicle_breakdown,13.0187672,77.5576035,False,High,Tumkur Road,West Zone 2,82.1,1.0,3.0,0,Yeshwanthpura
FKID006556,unplanned,vehicle_breakdown,13.0286172,77.6315961,False,High,Airport New South Road,North Zone 1,40.7,1.0,3.0,0,K.G. Halli
FKID006557,unplanned,vehicle_breakdown,13.0284821,77.6316321,False,High,Airport New South Road,North Zone 1,100.9,2.0,3.0,0,K.G. Halli
FKID006558,unplanned,vehicle_breakdown,13.0423424,77.5147078,False,High,Tumkur Road,West Zone 1,40.7,2.0,3.0,0,Peenya
FKID006559,unplanned,vehicle_breakdown,13.0454566,77.5074545,False,High,Tumkur Road,North Zone 2,40.7,2.0,3.0,0,Chikkabanavara
FKID006560,unplanned,vehicle_breakdown,13.0537964,77.5933894,False,High,Bellary Road 1,North Zone 1,40.7,2.0,3.0,0,Kodigehalli
FKID006561,unplanned,vehicle_breakdown,13.0537775,77.593432,False,High,Bellary Road 1,North Zone 1,40.7,2.0,3.0,0,Kodigehalli
FKID006562,unplanned,vehicle_breakdown,12.9064117,77.5438583,False,Low,Non-corridor,South Zone 1,40.7,2.0,3.0,0,K.S. Layout
FKID006563,unplanned,vehicle_breakdown,12.9329825,77.6882706,False,High,ORR East 1,East Zone 1,40.7,3.0,3.0,0,HAL Old Airport
FKID006564,unplanned,vehicle_breakdown,13.0452492,77.507926,False,High,Tumkur Road,North Zone 2,40.7,3.0,3.0,0,Chikkabanavara
FKID006565,unplanned,vehicle_breakdown,12.9570831,77.7004329,False,High,Varthur Road,East Zone 1,11.1,4.0,3.0,0,HAL Old Airport
FKID006566,unplanned,others,12.9923012,77.7160412,False,Low,Non-corridor,East Zone 1,39.3,4.0,3.0,0,Mahadevapura
FKID006567,unplanned,vehicle_breakdown,12.9668138,77.6205865,False,Low,Non-corridor,Central Zone 1,40.7,4.0,3.0,0,Halasur
FKID006568,unplanned,accident,12.8945185,77.598201,False,High,Bannerghata Road,South Zone 2,40.0,19.0,3.0,0,J.P. Nagar
FKID006569,unplanned,vehicle_breakdown,13.0179155,77.5563817,False,High,CBD 2,West Zone 2,40.7,4.0,3.0,0,Shivajinagar
FKID006570,unplanned,vehicle_breakdown,13.0178929,77.5562632,False,High,CBD 2,West Zone 2,40.7,4.0,3.0,0,Shivajinagar
FKID006571,unplanned,vehicle_breakdown,12.9761508,77.6016943,False,High,Old Madras Road,Central Zone 1,40.7,4.0,3.0,0,Cubbon Park
FKID006572,unplanned,vehicle_breakdown,12.9639082,77.5819049,False,High,Mysore Road,Central Zone 2,5.0,4.0,3.0,0,Halasuru Gate
FKID006573,unplanned,vehicle_breakdown,12.9634157,77.5835349,False,High,Mysore Road,Central Zone 2,60.7,4.0,3.0,0,Halasuru Gate
FKID006574,unplanned,vehicle_breakdown,12.9949399,77.6081378,False,Low,Non-corridor,North Zone 1,40.7,4.0,3.0,0,Pulikeshinagar(F.Town)
FKID006575,unplanned,vehicle_breakdown,13.0176661,77.5560062,False,High,CBD 2,West Zone 2,40.7,4.0,3.0,0,Shivajinagar
FKID006576,unplanned,vehicle_breakdown,12.9594013,77.7012209,False,High,Varthur Road,East Zone 1,40.7,5.0,3.0,0,HAL Old Airport
FKID006577,unplanned,vehicle_breakdown,12.99452,77.6051983,False,Low,Non-corridor,Central Zone 2,40.7,8.0,3.0,0,R.T. Nagar
FKID006578,unplanned,road_conditions,12.9629602,77.6417244,False,High,Old Airport Road,Central Zone 1,774.0,9.0,3.0,0,Jeevanbheemanagar
FKID006579,unplanned,construction,13.0394681,77.5897755,True,High,Bellary Road 1,North Zone 2,1440.0,13.0,3.0,0,Hebbala
FKID006580,unplanned,vehicle_breakdown,13.0290884,77.5427061,False,High,Tumkur Road,West Zone 1,40.7,19.0,3.0,0,Yeshwanthpura
FKID006581,planned,public_event,12.9364366,77.6063688,False,Low,Non-corridor,South Zone 2,64.5,21.0,3.0,0,Mico Layout
FKID006582,unplanned,vehicle_breakdown,12.919942,77.5624417,False,High,ORR West 1,South Zone 1,40.7,21.0,3.0,0,Banashankari
FKID006583,unplanned,vehicle_breakdown,12.9794464,77.5912522,False,Low,Non-corridor,Central Zone 2,40.7,21.0,3.0,0,Cubbon Park
FKID006584,unplanned,vehicle_breakdown,12.9787147,77.5914034,False,Low,Non-corridor,Central Zone 2,40.7,21.0,3.0,0,Cubbon Park
FKID006585,unplanned,vehicle_breakdown,12.9882925,77.731744,True,Low,Non-corridor,East Zone 1,40.7,21.0,3.0,0,Mahadevapura
FKID006586,unplanned,water_logging,13.010332,77.6977171,True,Low,Non-corridor,East Zone 2,1440.0,21.0,3.0,0,K.R. Pura
FKID006587,unplanned,others,12.9579126,77.5536923,False,High,Mysore Road,Central Zone 2,1440.0,22.0,3.0,0,Chamarajpet
FKID006588,unplanned,vehicle_breakdown,13.0144727,77.5836984,False,High,Bellary Road 1,West Zone 2,71.1,22.0,3.0,0,Sadashivanagar
FKID006589,unplanned,vehicle_breakdown,12.9846924,77.5723255,False,Low,Non-corridor,Central Zone 2,40.7,22.0,3.0,0,Sheshadripuram
FKID006590,unplanned,vehicle_breakdown,12.9821704,77.5951415,False,High,CBD 2,Central Zone 2,11.8,22.0,3.0,0,Cubbon Park
FKID006591,unplanned,vehicle_breakdown,13.032092,77.6216355,False,Low,Non-corridor,North Zone 1,40.7,23.0,3.0,0,K.G. Halli
FKID006592,unplanned,others,13.0415656,77.6135358,False,High,ORR North 1,North Zone 1,452.1,0.0,4.0,0,K.G. Halli
FKID006593,planned,construction,12.9556341,77.7155545,False,High,Varthur Road,East Zone 1,1440.0,0.0,4.0,0,Whitefield
FKID006594,planned,construction,12.9563482,77.7148885,False,High,Varthur Road,East Zone 1,1440.0,0.0,4.0,0,HAL Old Airport
FKID006595,unplanned,accident,12.8535988,77.666219,False,Low,Non-corridor,,40.0,0.0,4.0,0,Electronic City
FKID006596,unplanned,vehicle_breakdown,12.9670383,77.6213517,False,Low,Non-corridor,Central Zone 1,29.8,0.0,4.0,0,Halasur
FKID006597,unplanned,others,12.9121191,77.4846636,True,High,Mysore Road,West Zone 1,30.2,1.0,4.0,0,Kengeri
FKID006598,unplanned,vehicle_breakdown,12.9720741,77.6070253,False,High,Mysore Road,Central Zone 1,40.7,1.0,4.0,0,Ashok Nagar
FKID006599,unplanned,vehicle_breakdown,13.0189936,77.7075788,False,Low,Non-corridor,East Zone 2,154.2,1.0,4.0,0,K.R. Pura
FKID006600,unplanned,others,12.9351101,77.6244937,False,High,IRR(Thanisandra road),South Zone 2,1440.0,2.0,4.0,0,Adugodi
FKID006601,unplanned,vehicle_breakdown,12.9882997,77.5093716,False,High,Magadi Road,West Zone 1,40.7,2.0,4.0,0,Kamakshipalya
FKID006602,unplanned,road_conditions,13.0416559,77.613576,False,High,ORR North 1,North Zone 1,1389.0,2.0,4.0,0,K.G. Halli
FKID006603,unplanned,vehicle_breakdown,13.018122,77.6578346,False,High,ORR North 1,East Zone 2,40.7,3.0,4.0,0,Banaswadi
FKID006604,unplanned,vehicle_breakdown,13.0181804,77.5837847,False,High,Bellary Road 1,West Zone 2,20.3,3.0,4.0,0,Sadashivanagar
FKID006605,unplanned,vehicle_breakdown,12.9154183,77.5654563,False,High,ORR West 1,South Zone 1,106.1,4.0,4.0,0,Banashankari
FKID006606,unplanned,vehicle_breakdown,12.9633886,77.5834722,True,High,Mysore Road,Central Zone 2,40.7,4.0,4.0,0,Halasuru Gate
FKID006607,unplanned,Debris,12.9154494,77.565348,False,High,ORR West 1,South Zone 1,1440.0,4.0,4.0,0,Banashankari
FKID006608,unplanned,vehicle_breakdown,13.0223223,77.5512338,False,High,Tumkur Road,West Zone 1,36.7,4.0,4.0,0,Yeshwanthpura
FKID006609,unplanned,vehicle_breakdown,13.0290894,77.5405327,False,High,Tumkur Road,West Zone 1,43.0,5.0,4.0,0,Yeshwanthpura
FKID006610,unplanned,vehicle_breakdown,12.9580733,77.5739611,False,Low,Non-corridor,Central Zone 2,40.7,6.0,4.0,0,V.V.Puram (C.Pet)
FKID006611,unplanned,others,12.9576963,77.5738038,True,Low,Non-corridor,Central Zone 2,85.5,7.0,4.0,0,V.V.Puram (C.Pet)
FKID006612,unplanned,vehicle_breakdown,12.9531571,77.5390721,False,High,West of Chord Road,West Zone 2,40.7,7.0,4.0,0,Byatarayanapura
FKID006613,unplanned,vehicle_breakdown,12.9967908,77.6141053,False,Low,Non-corridor,North Zone 1,67.5,7.0,4.0,0,Pulikeshinagar(F.Town)
FKID006614,unplanned,vehicle_breakdown,12.9367619,77.6042231,False,High,Bannerghata Road,South Zone 2,40.7,8.0,4.0,0,Mico Layout
FKID006615,unplanned,vehicle_breakdown,12.9978216,77.5516006,False,High,West of Chord Road,West Zone 2,40.7,8.0,4.0,0,Rajajinagar
FKID006616,unplanned,vehicle_breakdown,13.010846,77.5836326,False,High,Bellary Road 1,West Zone 2,40.7,9.0,4.0,0,Sadashivanagar
FKID006617,unplanned,vehicle_breakdown,13.0112692,77.583467,False,High,Bellary Road 1,West Zone 2,40.7,9.0,4.0,0,Sadashivanagar
FKID006618,unplanned,vehicle_breakdown,13.0113427,77.5834938,False,High,Bellary Road 1,West Zone 2,40.7,9.0,4.0,0,Sadashivanagar
FKID006619,unplanned,vehicle_breakdown,13.0113427,77.5834938,False,High,Bellary Road 1,West Zone 2,40.7,9.0,4.0,0,Sadashivanagar
FKID006620,planned,construction,12.8993805,77.6006482,True,High,Bannerghata Road,South Zone 2,426.6,11.0,4.0,0,Mico Layout
FKID006621,unplanned,vehicle_breakdown,13.0433943,77.5526026,False,High,ORR North 2,North Zone 2,40.7,18.0,4.0,0,Jalahalli
FKID006622,unplanned,vehicle_breakdown,13.118445,77.6084047,True,High,Bellary Road 2,North Zone 2,40.7,19.0,4.0,0,Yelahanka
FKID006623,unplanned,others,13.0655083,77.5932767,False,High,Bellary Road 2,North Zone 1,452.1,19.0,4.0,0,Kodigehalli
FKID006624,unplanned,vehicle_breakdown,12.986405,77.5888765,False,High,Bellary Road 1,Central Zone 2,32.6,20.0,4.0,0,High ground
FKID006625,unplanned,vehicle_breakdown,12.9382439,77.521922,False,High,Mysore Road,West Zone 1,34.0,20.0,4.0,0,Byatarayanapura
FKID006626,unplanned,congestion,12.950635,77.53755,False,High,West of Chord Road,West Zone 2,65.5,20.0,4.0,0,Byatarayanapura
FKID006627,unplanned,vehicle_breakdown,12.95620419,77.5484401,False,High,Mysore Road,West Zone 2,58.0,20.0,4.0,0,Byatarayanapura
FKID006628,unplanned,others,12.9560652,77.6937924,False,High,Old Airport Road,East Zone 1,1440.0,21.0,4.0,0,HAL Old Airport
FKID006629,unplanned,others,12.97832764,77.54393771,False,High,Magadi Road,West Zone 2,452.1,21.0,4.0,0,Magadi Road
